year,highest_qualification,age,sex,joint_probability_qual_age_sex,duration,unemployed_age,probability_age,unemployed_qual,probability_qual,hybrid_probability,estimated_unemployed
2012,diploma and professional qualification,25-29,female,672.7272727272725,25 to 29,100.0,0.027777777777777776,0.0,0.0,0.013888888888888888,9.34343434343434
2012,diploma and professional qualification,25-29,female,672.7272727272725,30 to 39,0.0,0.0,200.0,0.02702702702702703,0.013513513513513514,9.090909090909088
2012,diploma and professional qualification,25-29,female,672.7272727272725,40 to 51,100.0,0.027777777777777776,200.0,0.02702702702702703,0.027402402402402402,18.43434343434343
2012,diploma and professional qualification,25-29,female,672.7272727272725,5 to 9,600.0,0.16666666666666666,800.0,0.10810810810810811,0.13738738738738737,92.42424242424238
2012,diploma and professional qualification,25-29,female,672.7272727272725,52 and over,200.0,0.05555555555555555,400.0,0.05405405405405406,0.054804804804804805,36.86868686868686
2012,diploma and professional qualification,25-29,female,672.7272727272725,under 5,1800.0,0.5,4600.0,0.6216216216216216,0.5608108108108107,377.27272727272714
2012,diploma and professional qualification,25-29,male,888.9447236180905,10 to 14,600.0,0.10344827586206896,700.0,0.11475409836065574,0.10910118711136235,96.98492462311559
2012,diploma and professional qualification,25-29,male,888.9447236180905,15 to 19,100.0,0.017241379310344827,300.0,0.04918032786885246,0.033210853589598646,29.522613065326638
2012,diploma and professional qualification,25-29,male,888.9447236180905,20 to 24,700.0,0.1206896551724138,600.0,0.09836065573770492,0.10952515545505936,97.36180904522614
2012,diploma and professional qualification,25-29,male,888.9447236180905,25 to 29,300.0,0.05172413793103448,300.0,0.04918032786885246,0.05045223289994347,44.849246231155774
2012,diploma and professional qualification,25-29,male,888.9447236180905,30 to 39,100.0,0.017241379310344827,200.0,0.03278688524590164,0.025014132278123234,22.236180904522616
2012,diploma and professional qualification,25-29,male,888.9447236180905,40 to 51,200.0,0.034482758620689655,300.0,0.04918032786885246,0.041831543244771056,37.185929648241206
2012,diploma and professional qualification,25-29,male,888.9447236180905,5 to 9,900.0,0.15517241379310345,700.0,0.11475409836065574,0.1349632560768796,119.9748743718593
2012,diploma and professional qualification,25-29,male,888.9447236180905,52 and over,300.0,0.05172413793103448,900.0,0.14754098360655737,0.09963256076879592,88.5678391959799
2012,diploma and professional qualification,25-29,male,888.9447236180905,under 5,2600.0,0.4482758620689655,2100.0,0.3442622950819672,0.39626907857546634,352.2613065326633
2012,diploma and professional qualification,30-39,female,1607.070707070707,10 to 14,1300.0,0.1511627906976744,800.0,0.10810810810810811,0.12963544940289126,208.33333333333331
2012,diploma and professional qualification,30-39,female,1607.070707070707,15 to 19,500.0,0.05813953488372093,200.0,0.02702702702702703,0.042583280955373976,68.43434343434342
2012,diploma and professional qualification,30-39,female,1607.070707070707,20 to 24,800.0,0.09302325581395349,200.0,0.02702702702702703,0.06002514142049026,96.46464646464645
2012,diploma and professional qualification,30-39,female,1607.070707070707,25 to 29,100.0,0.011627906976744186,0.0,0.0,0.005813953488372093,9.343434343434343
2012,diploma and professional qualification,30-39,female,1607.070707070707,30 to 39,300.0,0.03488372093023256,200.0,0.02702702702702703,0.030955373978629793,49.74747474747475
2012,diploma and professional qualification,30-39,female,1607.070707070707,40 to 51,300.0,0.03488372093023256,200.0,0.02702702702702703,0.030955373978629793,49.74747474747475
2012,diploma and professional qualification,30-39,female,1607.070707070707,5 to 9,1200.0,0.13953488372093023,800.0,0.10810810810810811,0.12382149591451917,198.989898989899
2012,diploma and professional qualification,30-39,female,1607.070707070707,52 and over,600.0,0.06976744186046512,400.0,0.05405405405405406,0.061910747957259586,99.4949494949495
2012,diploma and professional qualification,30-39,female,1607.070707070707,under 5,3500.0,0.4069767441860465,4600.0,0.6216216216216216,0.514299182903834,826.5151515151514
2012,diploma and professional qualification,30-39,male,842.9648241206028,10 to 14,600.0,0.10909090909090909,700.0,0.11475409836065574,0.11192250372578241,94.34673366834168
2012,diploma and professional qualification,30-39,male,842.9648241206028,15 to 19,500.0,0.09090909090909091,300.0,0.04918032786885246,0.07004470938897168,59.04522613065325
2012,diploma and professional qualification,30-39,male,842.9648241206028,20 to 24,700.0,0.12727272727272726,600.0,0.09836065573770492,0.11281669150521609,95.10050251256278
2012,diploma and professional qualification,30-39,male,842.9648241206028,25 to 29,200.0,0.03636363636363636,300.0,0.04918032786885246,0.04277198211624441,36.055276381909536
2012,diploma and professional qualification,30-39,male,842.9648241206028,30 to 39,100.0,0.01818181818181818,200.0,0.03278688524590164,0.02548435171385991,21.482412060301503
2012,diploma and professional qualification,30-39,male,842.9648241206028,40 to 51,100.0,0.01818181818181818,300.0,0.04918032786885246,0.03368107302533532,28.391959798994968
2012,diploma and professional qualification,30-39,male,842.9648241206028,5 to 9,1200.0,0.21818181818181817,700.0,0.11475409836065574,0.16646795827123695,140.3266331658291
2012,diploma and professional qualification,30-39,male,842.9648241206028,52 and over,300.0,0.05454545454545454,900.0,0.14754098360655737,0.10104321907600596,85.1758793969849
2012,diploma and professional qualification,30-39,male,842.9648241206028,under 5,1800.0,0.32727272727272727,2100.0,0.3442622950819672,0.33576751117734727,283.04020100502504
2012,diploma and professional qualification,40-49,female,1420.2020202020203,10 to 14,600.0,0.07894736842105263,800.0,0.10810810810810811,0.09352773826458037,132.82828282828285
2012,diploma and professional qualification,40-49,female,1420.2020202020203,15 to 19,200.0,0.02631578947368421,200.0,0.02702702702702703,0.02667140825035562,37.87878787878788
2012,diploma and professional qualification,40-49,female,1420.2020202020203,20 to 24,800.0,0.10526315789473684,200.0,0.02702702702702703,0.06614509246088193,93.93939393939394
2012,diploma and professional qualification,40-49,female,1420.2020202020203,25 to 29,0.0,0.0,0.0,0.0,0.0,0.0
2012,diploma and professional qualification,40-49,female,1420.2020202020203,30 to 39,200.0,0.02631578947368421,200.0,0.02702702702702703,0.02667140825035562,37.87878787878788
2012,diploma and professional qualification,40-49,female,1420.2020202020203,40 to 51,500.0,0.06578947368421052,200.0,0.02702702702702703,0.046408250355618776,65.9090909090909
2012,diploma and professional qualification,40-49,female,1420.2020202020203,5 to 9,1100.0,0.14473684210526316,800.0,0.10810810810810811,0.12642247510668564,179.54545454545456
2012,diploma and professional qualification,40-49,female,1420.2020202020203,52 and over,1000.0,0.13157894736842105,400.0,0.05405405405405406,0.09281650071123755,131.8181818181818
2012,diploma and professional qualification,40-49,female,1420.2020202020203,under 5,3200.0,0.42105263157894735,4600.0,0.6216216216216216,0.5213371266002844,740.4040404040403
2012,diploma and professional qualification,40-49,male,1149.497487437186,10 to 14,800.0,0.10666666666666667,700.0,0.11475409836065574,0.1107103825136612,127.26130653266333
2012,diploma and professional qualification,40-49,male,1149.497487437186,15 to 19,400.0,0.05333333333333334,300.0,0.04918032786885246,0.0512568306010929,58.91959798994976
2012,diploma and professional qualification,40-49,male,1149.497487437186,20 to 24,800.0,0.10666666666666667,600.0,0.09836065573770492,0.1025136612021858,117.83919597989951
2012,diploma and professional qualification,40-49,male,1149.497487437186,25 to 29,400.0,0.05333333333333334,300.0,0.04918032786885246,0.0512568306010929,58.91959798994976
2012,diploma and professional qualification,40-49,male,1149.497487437186,30 to 39,200.0,0.02666666666666667,200.0,0.03278688524590164,0.029726775956284153,34.17085427135679
2012,diploma and professional qualification,40-49,male,1149.497487437186,40 to 51,500.0,0.06666666666666667,300.0,0.04918032786885246,0.05792349726775956,66.58291457286433
2012,diploma and professional qualification,40-49,male,1149.497487437186,5 to 9,700.0,0.09333333333333334,700.0,0.11475409836065574,0.10404371584699454,119.59798994974875
2012,diploma and professional qualification,40-49,male,1149.497487437186,52 and over,1500.0,0.2,900.0,0.14754098360655737,0.1737704918032787,199.74874371859298
2012,diploma and professional qualification,40-49,male,1149.497487437186,under 5,2200.0,0.29333333333333333,2100.0,0.3442622950819672,0.3187978142076503,366.45728643216086
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,10 to 14,900.0,0.10714285714285714,800.0,0.10810810810810811,0.10762548262548263,168.93939393939397
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,15 to 19,400.0,0.047619047619047616,200.0,0.02702702702702703,0.03732303732303732,58.58585858585859
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,20 to 24,800.0,0.09523809523809523,200.0,0.02702702702702703,0.06113256113256113,95.95959595959596
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,25 to 29,200.0,0.023809523809523808,0.0,0.0,0.011904761904761904,18.686868686868685
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,30 to 39,200.0,0.023809523809523808,200.0,0.02702702702702703,0.02541827541827542,39.8989898989899
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,40 to 51,400.0,0.047619047619047616,200.0,0.02702702702702703,0.03732303732303732,58.58585858585859
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,5 to 9,1100.0,0.13095238095238096,800.0,0.10810810810810811,0.11953024453024454,187.62626262626264
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,52 and over,1400.0,0.16666666666666666,400.0,0.05405405405405406,0.11036036036036036,173.23232323232324
2012,diploma and professional qualification,50 and over,female,1569.6969696969697,under 5,3000.0,0.35714285714285715,4600.0,0.6216216216216216,0.48938223938223935,768.1818181818181
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,10 to 14,1400.0,0.1037037037037037,700.0,0.11475409836065574,0.10922890103217972,226.0050251256281
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,15 to 19,600.0,0.044444444444444446,300.0,0.04918032786885246,0.046812386156648456,96.85929648241205
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,20 to 24,1700.0,0.1259259259259259,600.0,0.09836065573770492,0.11214329083181541,232.03517587939695
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,25 to 29,400.0,0.02962962962962963,300.0,0.04918032786885246,0.039404978749241044,81.5326633165829
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,30 to 39,400.0,0.02962962962962963,200.0,0.03278688524590164,0.031208257437765636,64.57286432160804
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,40 to 51,1300.0,0.0962962962962963,300.0,0.04918032786885246,0.07273831208257438,150.50251256281405
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,5 to 9,1500.0,0.1111111111111111,700.0,0.11475409836065574,0.11293260473588343,233.6683417085427
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,52 and over,2400.0,0.17777777777777778,900.0,0.14754098360655737,0.16265938069216757,336.55778894472354
2012,diploma and professional qualification,50 and over,male,2069.0954773869344,under 5,3800.0,0.2814814814814815,2100.0,0.3442622950819672,0.31287188828172435,647.3618090452261
2012,lower secondary,15-24,female,981.0606060606061,10 to 14,1100.0,0.0990990990990991,600.0,0.17142857142857143,0.13526383526383526,132.7020202020202
2012,lower secondary,15-24,female,981.0606060606061,15 to 19,200.0,0.018018018018018018,300.0,0.08571428571428572,0.051866151866151865,50.88383838383839
2012,lower secondary,15-24,female,981.0606060606061,20 to 24,700.0,0.06306306306306306,300.0,0.08571428571428572,0.07438867438867439,72.97979797979798
2012,lower secondary,15-24,female,981.0606060606061,25 to 29,100.0,0.009009009009009009,0.0,0.0,0.0045045045045045045,4.41919191919192
2012,lower secondary,15-24,female,981.0606060606061,30 to 39,100.0,0.009009009009009009,100.0,0.02857142857142857,0.01879021879021879,18.434343434343436
2012,lower secondary,15-24,female,981.0606060606061,40 to 51,200.0,0.018018018018018018,100.0,0.02857142857142857,0.023294723294723294,22.853535353535353
2012,lower secondary,15-24,female,981.0606060606061,5 to 9,1500.0,0.13513513513513514,300.0,0.08571428571428572,0.11042471042471043,108.33333333333334
2012,lower secondary,15-24,female,981.0606060606061,52 and over,200.0,0.018018018018018018,400.0,0.11428571428571428,0.06615186615186615,64.8989898989899
2012,lower secondary,15-24,female,981.0606060606061,under 5,7000.0,0.6306306306306306,1400.0,0.4,0.5153153153153154,505.55555555555566
2012,lower secondary,15-24,male,624.3718592964825,10 to 14,1000.0,0.14084507042253522,300.0,0.08571428571428572,0.11327967806841047,70.72864321608041
2012,lower secondary,15-24,male,624.3718592964825,15 to 19,200.0,0.028169014084507043,200.0,0.05714285714285714,0.04265593561368209,26.63316582914573
2012,lower secondary,15-24,male,624.3718592964825,20 to 24,400.0,0.056338028169014086,500.0,0.14285714285714285,0.09959758551307847,62.18592964824121
2012,lower secondary,15-24,male,624.3718592964825,25 to 29,200.0,0.028169014084507043,200.0,0.05714285714285714,0.04265593561368209,26.63316582914573
2012,lower secondary,15-24,male,624.3718592964825,30 to 39,100.0,0.014084507042253521,100.0,0.02857142857142857,0.021327967806841045,13.316582914572866
2012,lower secondary,15-24,male,624.3718592964825,40 to 51,200.0,0.028169014084507043,100.0,0.02857142857142857,0.028370221327967807,17.71356783919598
2012,lower secondary,15-24,male,624.3718592964825,5 to 9,1100.0,0.15492957746478872,400.0,0.11428571428571428,0.1346076458752515,84.04522613065328
2012,lower secondary,15-24,male,624.3718592964825,52 and over,300.0,0.04225352112676056,300.0,0.08571428571428572,0.06398390342052314,39.9497487437186
2012,lower secondary,15-24,male,624.3718592964825,under 5,3600.0,0.5070422535211268,1400.0,0.4,0.4535211267605634,283.1658291457287
2012,lower secondary,25-29,female,318.1818181818182,10 to 14,500.0,0.1388888888888889,600.0,0.17142857142857143,0.15515873015873016,49.36868686868687
2012,lower secondary,25-29,female,318.1818181818182,15 to 19,0.0,0.0,300.0,0.08571428571428572,0.04285714285714286,13.636363636363637
2012,lower secondary,25-29,female,318.1818181818182,20 to 24,300.0,0.08333333333333333,300.0,0.08571428571428572,0.08452380952380953,26.893939393939394
2012,lower secondary,25-29,female,318.1818181818182,25 to 29,100.0,0.027777777777777776,0.0,0.0,0.013888888888888888,4.419191919191919
2012,lower secondary,25-29,female,318.1818181818182,30 to 39,0.0,0.0,100.0,0.02857142857142857,0.014285714285714285,4.545454545454545
2012,lower secondary,25-29,female,318.1818181818182,40 to 51,100.0,0.027777777777777776,100.0,0.02857142857142857,0.02817460317460317,8.964646464646464
2012,lower secondary,25-29,female,318.1818181818182,5 to 9,600.0,0.16666666666666666,300.0,0.08571428571428572,0.1261904761904762,40.15151515151515
2012,lower secondary,25-29,female,318.1818181818182,52 and over,200.0,0.05555555555555555,400.0,0.11428571428571428,0.08492063492063492,27.02020202020202
2012,lower secondary,25-29,female,318.1818181818182,under 5,1800.0,0.5,1400.0,0.4,0.45,143.1818181818182
2012,lower secondary,25-29,male,510.05025125628146,10 to 14,600.0,0.10344827586206896,300.0,0.08571428571428572,0.09458128078817735,48.241206030150764
2012,lower secondary,25-29,male,510.05025125628146,15 to 19,100.0,0.017241379310344827,200.0,0.05714285714285714,0.037192118226600984,18.969849246231156
2012,lower secondary,25-29,male,510.05025125628146,20 to 24,700.0,0.1206896551724138,500.0,0.14285714285714285,0.13177339901477833,67.21105527638191
2012,lower secondary,25-29,male,510.05025125628146,25 to 29,300.0,0.05172413793103448,200.0,0.05714285714285714,0.05443349753694581,27.763819095477388
2012,lower secondary,25-29,male,510.05025125628146,30 to 39,100.0,0.017241379310344827,100.0,0.02857142857142857,0.0229064039408867,11.683417085427138
2012,lower secondary,25-29,male,510.05025125628146,40 to 51,200.0,0.034482758620689655,100.0,0.02857142857142857,0.03152709359605911,16.08040201005025
2012,lower secondary,25-29,male,510.05025125628146,5 to 9,900.0,0.15517241379310345,400.0,0.11428571428571428,0.13472906403940887,68.71859296482413
2012,lower secondary,25-29,male,510.05025125628146,52 and over,300.0,0.05172413793103448,300.0,0.08571428571428572,0.0687192118226601,35.050251256281406
2012,lower secondary,25-29,male,510.05025125628146,under 5,2600.0,0.4482758620689655,1400.0,0.4,0.4241379310344828,216.3316582914573
2012,lower secondary,30-39,female,760.10101010101,10 to 14,1300.0,0.1511627906976744,600.0,0.17142857142857143,0.16129568106312292,122.60101010101009
2012,lower secondary,30-39,female,760.10101010101,15 to 19,500.0,0.05813953488372093,300.0,0.08571428571428572,0.07192691029900332,54.67171717171716
2012,lower secondary,30-39,female,760.10101010101,20 to 24,800.0,0.09302325581395349,300.0,0.08571428571428572,0.0893687707641196,67.92929292929293
2012,lower secondary,30-39,female,760.10101010101,25 to 29,100.0,0.011627906976744186,0.0,0.0,0.005813953488372093,4.419191919191919
2012,lower secondary,30-39,female,760.10101010101,30 to 39,300.0,0.03488372093023256,100.0,0.02857142857142857,0.031727574750830566,24.116161616161616
2012,lower secondary,30-39,female,760.10101010101,40 to 51,300.0,0.03488372093023256,100.0,0.02857142857142857,0.031727574750830566,24.116161616161616
2012,lower secondary,30-39,female,760.10101010101,5 to 9,1200.0,0.13953488372093023,300.0,0.08571428571428572,0.11262458471760797,85.6060606060606
2012,lower secondary,30-39,female,760.10101010101,52 and over,600.0,0.06976744186046512,400.0,0.11428571428571428,0.0920265780730897,69.94949494949495
2012,lower secondary,30-39,female,760.10101010101,under 5,3500.0,0.4069767441860465,1400.0,0.4,0.40348837209302324,306.69191919191917
2012,lower secondary,30-39,male,483.6683417085427,10 to 14,600.0,0.10909090909090909,300.0,0.08571428571428572,0.09740259740259741,47.11055276381909
2012,lower secondary,30-39,male,483.6683417085427,15 to 19,500.0,0.09090909090909091,200.0,0.05714285714285714,0.07402597402597402,35.80402010050251
2012,lower secondary,30-39,male,483.6683417085427,20 to 24,700.0,0.12727272727272726,500.0,0.14285714285714285,0.13506493506493505,65.32663316582914
2012,lower secondary,30-39,male,483.6683417085427,25 to 29,200.0,0.03636363636363636,200.0,0.05714285714285714,0.046753246753246755,22.613065326633166
2012,lower secondary,30-39,male,483.6683417085427,30 to 39,100.0,0.01818181818181818,100.0,0.02857142857142857,0.023376623376623377,11.306532663316583
2012,lower secondary,30-39,male,483.6683417085427,40 to 51,100.0,0.01818181818181818,100.0,0.02857142857142857,0.023376623376623377,11.306532663316583
2012,lower secondary,30-39,male,483.6683417085427,5 to 9,1200.0,0.21818181818181817,400.0,0.11428571428571428,0.16623376623376623,80.40201005025125
2012,lower secondary,30-39,male,483.6683417085427,52 and over,300.0,0.05454545454545454,300.0,0.08571428571428572,0.07012987012987013,33.91959798994974
2012,lower secondary,30-39,male,483.6683417085427,under 5,1800.0,0.32727272727272727,1400.0,0.4,0.36363636363636365,175.87939698492463
2012,lower secondary,40-49,female,671.7171717171717,10 to 14,600.0,0.07894736842105263,600.0,0.17142857142857143,0.12518796992481201,84.09090909090908
2012,lower secondary,40-49,female,671.7171717171717,15 to 19,200.0,0.02631578947368421,300.0,0.08571428571428572,0.05601503759398496,37.62626262626262
2012,lower secondary,40-49,female,671.7171717171717,20 to 24,800.0,0.10526315789473684,300.0,0.08571428571428572,0.09548872180451128,64.14141414141415
2012,lower secondary,40-49,female,671.7171717171717,25 to 29,0.0,0.0,0.0,0.0,0.0,0.0
2012,lower secondary,40-49,female,671.7171717171717,30 to 39,200.0,0.02631578947368421,100.0,0.02857142857142857,0.027443609022556388,18.434343434343432
2012,lower secondary,40-49,female,671.7171717171717,40 to 51,500.0,0.06578947368421052,100.0,0.02857142857142857,0.047180451127819545,31.69191919191919
2012,lower secondary,40-49,female,671.7171717171717,5 to 9,1100.0,0.14473684210526316,300.0,0.08571428571428572,0.11522556390977444,77.3989898989899
2012,lower secondary,40-49,female,671.7171717171717,52 and over,1000.0,0.13157894736842105,400.0,0.11428571428571428,0.12293233082706767,82.57575757575758
2012,lower secondary,40-49,female,671.7171717171717,under 5,3200.0,0.42105263157894735,1400.0,0.4,0.4105263157894737,275.75757575757575
2012,lower secondary,40-49,male,659.5477386934674,10 to 14,800.0,0.10666666666666667,300.0,0.08571428571428572,0.09619047619047619,63.44221105527639
2012,lower secondary,40-49,male,659.5477386934674,15 to 19,400.0,0.05333333333333334,200.0,0.05714285714285714,0.05523809523809524,36.43216080402011
2012,lower secondary,40-49,male,659.5477386934674,20 to 24,800.0,0.10666666666666667,500.0,0.14285714285714285,0.12476190476190477,82.28643216080404
2012,lower secondary,40-49,male,659.5477386934674,25 to 29,400.0,0.05333333333333334,200.0,0.05714285714285714,0.05523809523809524,36.43216080402011
2012,lower secondary,40-49,male,659.5477386934674,30 to 39,200.0,0.02666666666666667,100.0,0.02857142857142857,0.02761904761904762,18.216080402010054
2012,lower secondary,40-49,male,659.5477386934674,40 to 51,500.0,0.06666666666666667,100.0,0.02857142857142857,0.047619047619047616,31.4070351758794
2012,lower secondary,40-49,male,659.5477386934674,5 to 9,700.0,0.09333333333333334,400.0,0.11428571428571428,0.10380952380952381,68.46733668341709
2012,lower secondary,40-49,male,659.5477386934674,52 and over,1500.0,0.2,300.0,0.08571428571428572,0.14285714285714285,94.2211055276382
2012,lower secondary,40-49,male,659.5477386934674,under 5,2200.0,0.29333333333333333,1400.0,0.4,0.3466666666666667,228.64321608040206
2012,lower secondary,50 and over,female,742.4242424242424,10 to 14,900.0,0.10714285714285714,600.0,0.17142857142857143,0.1392857142857143,103.4090909090909
2012,lower secondary,50 and over,female,742.4242424242424,15 to 19,400.0,0.047619047619047616,300.0,0.08571428571428572,0.06666666666666667,49.494949494949495
2012,lower secondary,50 and over,female,742.4242424242424,20 to 24,800.0,0.09523809523809523,300.0,0.08571428571428572,0.09047619047619047,67.17171717171716
2012,lower secondary,50 and over,female,742.4242424242424,25 to 29,200.0,0.023809523809523808,0.0,0.0,0.011904761904761904,8.838383838383837
2012,lower secondary,50 and over,female,742.4242424242424,30 to 39,200.0,0.023809523809523808,100.0,0.02857142857142857,0.026190476190476188,19.444444444444443
2012,lower secondary,50 and over,female,742.4242424242424,40 to 51,400.0,0.047619047619047616,100.0,0.02857142857142857,0.03809523809523809,28.28282828282828
2012,lower secondary,50 and over,female,742.4242424242424,5 to 9,1100.0,0.13095238095238096,300.0,0.08571428571428572,0.10833333333333334,80.42929292929293
2012,lower secondary,50 and over,female,742.4242424242424,52 and over,1400.0,0.16666666666666666,400.0,0.11428571428571428,0.14047619047619048,104.29292929292929
2012,lower secondary,50 and over,female,742.4242424242424,under 5,3000.0,0.35714285714285715,1400.0,0.4,0.37857142857142856,281.06060606060606
2012,lower secondary,50 and over,male,1187.185929648241,10 to 14,1400.0,0.1037037037037037,300.0,0.08571428571428572,0.09470899470899471,112.43718592964822
2012,lower secondary,50 and over,male,1187.185929648241,15 to 19,600.0,0.044444444444444446,200.0,0.05714285714285714,0.050793650793650794,60.30150753768843
2012,lower secondary,50 and over,male,1187.185929648241,20 to 24,1700.0,0.1259259259259259,500.0,0.14285714285714285,0.1343915343915344,159.54773869346732
2012,lower secondary,50 and over,male,1187.185929648241,25 to 29,400.0,0.02962962962962963,200.0,0.05714285714285714,0.04338624338624339,51.507537688442206
2012,lower secondary,50 and over,male,1187.185929648241,30 to 39,400.0,0.02962962962962963,100.0,0.02857142857142857,0.0291005291005291,34.54773869346733
2012,lower secondary,50 and over,male,1187.185929648241,40 to 51,1300.0,0.0962962962962963,100.0,0.02857142857142857,0.06243386243386243,74.12060301507536
2012,lower secondary,50 and over,male,1187.185929648241,5 to 9,1500.0,0.1111111111111111,400.0,0.11428571428571428,0.11269841269841269,133.7939698492462
2012,lower secondary,50 and over,male,1187.185929648241,52 and over,2400.0,0.17777777777777778,300.0,0.08571428571428572,0.13174603174603175,156.40703517587937
2012,lower secondary,50 and over,male,1187.185929648241,under 5,3800.0,0.2814814814814815,1400.0,0.4,0.3407407407407408,404.5226130653266
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,10 to 14,1100.0,0.0990990990990991,500.0,0.09090909090909091,0.09500409500409501,146.46464646464648
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,15 to 19,200.0,0.018018018018018018,100.0,0.01818181818181818,0.0180999180999181,27.90404040404041
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,20 to 24,700.0,0.06306306306306306,500.0,0.09090909090909091,0.07698607698607698,118.68686868686869
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,25 to 29,100.0,0.009009009009009009,100.0,0.01818181818181818,0.013595413595413594,20.95959595959596
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,30 to 39,100.0,0.009009009009009009,0.0,0.0,0.0045045045045045045,6.944444444444445
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,40 to 51,200.0,0.018018018018018018,200.0,0.03636363636363636,0.027190827190827188,41.91919191919192
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,5 to 9,1500.0,0.13513513513513514,800.0,0.14545454545454545,0.1402948402948403,216.2878787878788
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,52 and over,200.0,0.018018018018018018,600.0,0.10909090909090909,0.06355446355446355,97.97979797979798
2012,post-secondary (non-tertiary),15-24,female,1541.6666666666667,under 5,7000.0,0.6306306306306306,2700.0,0.4909090909090909,0.5607698607698608,864.5202020202021
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,10 to 14,1000.0,0.14084507042253522,900.0,0.16071428571428573,0.15077967806841047,150.6281407035176
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,15 to 19,200.0,0.028169014084507043,300.0,0.05357142857142857,0.040870221327967804,40.82914572864321
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,20 to 24,400.0,0.056338028169014086,500.0,0.08928571428571429,0.07281187122736418,72.73869346733669
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,25 to 29,200.0,0.028169014084507043,200.0,0.03571428571428571,0.03194164989939638,31.90954773869347
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,30 to 39,100.0,0.014084507042253521,0.0,0.0,0.007042253521126761,7.035175879396985
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,40 to 51,200.0,0.028169014084507043,300.0,0.05357142857142857,0.040870221327967804,40.82914572864321
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,5 to 9,1100.0,0.15492957746478872,800.0,0.14285714285714285,0.14889336016096577,148.7437185929648
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,52 and over,300.0,0.04225352112676056,500.0,0.08928571428571429,0.06576961770623743,65.70351758793971
2012,post-secondary (non-tertiary),15-24,male,998.9949748743719,under 5,3600.0,0.5070422535211268,2100.0,0.375,0.4410211267605634,440.5778894472362
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,10 to 14,500.0,0.1388888888888889,500.0,0.09090909090909091,0.1148989898989899,57.44949494949494
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,15 to 19,0.0,0.0,100.0,0.01818181818181818,0.00909090909090909,4.545454545454544
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,20 to 24,300.0,0.08333333333333333,500.0,0.09090909090909091,0.08712121212121213,43.560606060606055
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,25 to 29,100.0,0.027777777777777776,100.0,0.01818181818181818,0.02297979797979798,11.489898989898986
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,30 to 39,0.0,0.0,0.0,0.0,0.0,0.0
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,40 to 51,100.0,0.027777777777777776,200.0,0.03636363636363636,0.03207070707070707,16.03535353535353
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,5 to 9,600.0,0.16666666666666666,800.0,0.14545454545454545,0.15606060606060607,78.03030303030302
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,52 and over,200.0,0.05555555555555555,600.0,0.10909090909090909,0.08232323232323233,41.16161616161615
2012,post-secondary (non-tertiary),25-29,female,499.9999999999999,under 5,1800.0,0.5,2700.0,0.4909090909090909,0.4954545454545455,247.7272727272727
2012,post-secondary (non-tertiary),25-29,male,816.0804020100503,10 to 14,600.0,0.10344827586206896,900.0,0.16071428571428573,0.13208128078817735,107.7889447236181
2012,post-secondary (non-tertiary),25-29,male,816.0804020100503,15 to 19,100.0,0.017241379310344827,300.0,0.05357142857142857,0.0354064039408867,28.894472361809047
